,0,1,prob_ratio
many of,0.0003660122059274101,0.0003220611916264087,1.1364678994046093
that killed,0.0006144367800862858,0.0005406547606036093,1.1364678994046093
when he,0.0003660122059274101,0.0003220611916264087,1.1364678994046093
shot in,0.0003660122059274101,0.0003220611916264087,1.1364678994046093
when it,0.0003660122059274101,0.0003220611916264087,1.1364678994046093
who are,0.00039913548248192725,0.0003512070008233691,1.1364678994046093
to start,0.00038257384420466883,0.00033663409622488905,1.1364678994046093
ha been,0.006046654135027035,0.0053351403735035436,1.1333636440115344
up to,0.002701203203020841,0.0023914136446105743,1.129542439932308
north korean,0.0017240665446625982,0.0015316122733002521,1.125654693891721
for a,0.003313983819279402,0.002945184019352816,1.125221309603475
no longer,0.001243779034622104,0.001108998039944331,1.121534024248175
of u,0.0010781626518495202,0.00096326899395953,1.1192747390505307
million of,0.0010450393752950043,0.0009341231847625702,1.1187382909895616
into the,0.0018399980126034068,0.0016481955100880927,1.116371207991619
in their,0.0008959846307996781,0.0008029670433762503,1.1158423476912764
percent of,0.0008959846307996781,0.0008029670433762503,1.1158423476912764
pope francis,0.0008628613542451617,0.00077382123417929,1.1150654907529218
shot dead,0.0008628613542451617,0.00077382123417929,1.1150654907529218
is a,0.0033636687341111783,0.0030180485423452167,1.1145177709757421
in jail,0.0008297380776906447,0.0007446754249823298,1.1142278230953215
the british,0.0007800531628588697,0.0007009567111868896,1.1128407081487965
and that,0.0007800531628588697,0.0007009567111868896,1.1128407081487965
accused of,0.0022540389695348655,0.002027091029648573,1.1119574486625976
the people,0.0007303682480270946,0.0006572379973914498,1.1112690546284538
after a,0.0014425186939492052,0.0012984457997245707,1.1109579577793665
say they,0.0006972449714725782,0.0006280921881944893,1.1100997346852461
the street,0.001343148864285655,0.0012110083721336914,1.1091160847378316
with a,0.002634956649911808,0.002376840740012093,1.1085962157895364
all of,0.0006144367800862858,0.0005552276652020895,1.1066393456144619
in brazil,0.0005978751418090278,0.0005406547606036093,1.105835341469176
the public,0.0005813135035317694,0.0005260818560051296,1.1049867941579443
on friday,0.0005647518652545109,0.0005115089514066495,1.1040898965725692
access to,0.0011112859284040377,0.0010069877077549707,1.1035744725043315
wa a,0.0011112859284040377,0.0010069877077549707,1.1035744725043315
day in,0.0005481902269772524,0.0004969360468081693,1.1031403950232423
how to,0.0005481902269772524,0.0004969360468081693,1.1031403950232423
the nation,0.0005481902269772524,0.0004969360468081693,1.1031403950232423
sign of,0.0005316285886999945,0.00048236314220968915,1.1021335217790937
is on,0.0005316285886999945,0.00048236314220968915,1.1021335217790937
official said,0.0005316285886999945,0.00048236314220968915,1.1021335217790937
to attack,0.0004985053121454775,0.000453217333012729,1.099925523217967
claim to,0.000481943673868219,0.0004386444284142493,1.0987114907865159
the future,0.000481943673868219,0.0004386444284142493,1.0987114907865159
in syria,0.0023534087991984158,0.002143674266436414,1.0978388069707339
wave of,0.00046538203559096076,0.0004240715238157692,1.097414019699984
said on,0.0009291079073541957,0.0008466857571716905,1.0973468013183925
because they,0.0004488203973137022,0.0004094986192172892,1.0960242019169006
say the,0.0013265872260083958,0.0012110083721336914,1.0954401774044422
the cia,0.00043225875903644387,0.000394925714618809,1.094531814555731
one of,0.0038605178824289293,0.0035281002032920158,1.0942200221033234
a senior,0.00041569712075918556,0.00038035281002032906,1.092925068009797
on a,0.002800573032684391,0.0025662884997923337,1.0912931390648464
the killing,0.00039913548248192725,0.0003657799054218491,1.0911902938506413
state and,0.00039913548248192725,0.0003657799054218491,1.0911902938506413
to demand,0.00038257384420466883,0.0003512070008233691,1.0893115550309742
show that,0.00038257384420466883,0.0003512070008233691,1.0893115550309742
in what,0.00038257384420466883,0.0003512070008233691,1.0893115550309742
a german,0.00038257384420466883,0.0003512070008233691,1.0893115550309742
the coast,0.00038257384420466883,0.0003512070008233691,1.0893115550309742
a government,0.00038257384420466883,0.0003512070008233691,1.0893115550309742
million to,0.00038257384420466883,0.0003512070008233691,1.0893115550309742
they are,0.0018399980126034068,0.001691914223883533,1.0875244067515255
continue to,0.0003660122059274101,0.00033663409622488905,1.0872701548416384
british government,0.0003660122059274101,0.00033663409622488905,1.0872701548416384
down the,0.0003660122059274101,0.00033663409622488905,1.0872701548416384
is going,0.0003660122059274101,0.00033663409622488905,1.0872701548416384
than the,0.0007303682480270946,0.0006718109019899297,1.087163435222197
month after,0.0003494505676501519,0.0003220611916264087,1.0850440125537226
version of,0.0003494505676501519,0.0003220611916264087,1.0850440125537226
in japan,0.0006972449714725782,0.0006426650927929697,1.0849274051005462
country to,0.0006806833331953192,0.0006280921881944893,1.0837315699658805
solar power,0.00033288892937289314,0.0003074882870279288,1.082606861518134
to send,0.0006641216949180612,0.0006135192835960099,1.0824789255611595
in the,0.023469497602702852,0.021700512237596614,1.0815181386382866
freedom of,0.0006475600566408028,0.0005989463789975293,1.081165325224337
an israeli,0.0006475600566408028,0.0005989463789975293,1.081165325224337
to avoid,0.0006475600566408028,0.0005989463789975293,1.081165325224337
of a,0.006990667516830766,0.0064718269321849846,1.0801691068198285
u is,0.00031632729109563537,0.00029291538242944844,1.0799272078919444
israel ha,0.00031632729109563537,0.00029291538242944844,1.0799272078919444
of life,0.00031632729109563537,0.00029291538242944844,1.0799272078919444
law that,0.0006309984183635445,0.0005843734743990496,1.0797862086612375
across the,0.0009456695456314539,0.0008758315663686501,1.079739052512533
in israel,0.0009291079073541957,0.0008612586617701704,1.0787791735465078
news agency,0.0002997656528183768,0.0002783424778309689,1.0769669622630065
and are,0.0002997656528183768,0.0002783424778309689,1.0769669622630065
much of,0.0002997656528183768,0.0002783424778309689,1.0769669622630065
president of,0.0005978751418090278,0.0005552276652020895,1.0768107918243153
the un,0.0011940941197903295,0.001108998039944331,1.0767323987788744
climate change,0.0017903130977716306,0.0016627684146865724,1.0767062219600196
a new,0.0034630385637747264,0.0032220692067239363,1.074787145027154
the west,0.0011444092049585546,0.0010652793261488902,1.074280873445398
u drone,0.0005647518652545109,0.0005260818560051296,1.0735056889112788
barack obama,0.0005647518652545109,0.0005260818560051296,1.0735056889112788
in london,0.0008462997159679032,0.0007883941387777696,1.0734474983285687
such a,0.0008297380776906447,0.00077382123417929,1.0722606734495466
to prevent,0.0008297380776906447,0.00077382123417929,1.0722606734495466
behind the,0.0005481902269772524,0.0005115089514066495,1.0717118937405288
to it,0.0005481902269772524,0.0005115089514066495,1.0717118937405288
a a,0.0036783398613790866,0.003440662775701137,1.0690788668266147
a terrorist,0.0005150669504227355,0.00048236314220968915,1.0677991441535755
those who,0.0005150669504227355,0.00048236314220968915,1.0677991441535755
doe not,0.0007634915245816115,0.0007155296157853696,1.0670299422108456
of war,0.0007469298863043532,0.0007009567111868896,1.0655863256371707
prime minister,0.003728024776210862,0.0034989543940950555,1.0654682388837056
by the,0.00497014764700524,0.0046647867619734615,1.0654608453961985
ready to,0.0009622311839087124,0.0009049773755656102,1.0632654582191279
what is,0.00046538203559096076,0.0004386444284142493,1.0609550821684228
official say,0.0009291079073541957,0.0008758315663686501,1.0608294368818407
on it,0.0009125462690769371,0.0008612586617701704,1.0595495982604737
war in,0.0006806833331953192,0.0006426650927929697,1.059157157948513
shut down,0.0006806833331953192,0.0006426650927929697,1.059157157948513
against the,0.001806874736048889,0.001706487128482012,1.0588270523060879
russia ha,0.0004488203973137022,0.0004240715238157692,1.0583601399953577
crackdown on,0.0004488203973137022,0.0004240715238157692,1.0583601399953577
from the,0.004887339455618947,0.004621068048178021,1.0576211829526965
some of,0.0006641216949180612,0.0006280921881944893,1.0573634052465166
more than,0.00520201058288686,0.004927099044746099,1.0557958213634668
and the,0.004539545051796523,0.004300464147011458,1.0555942095113642
out to,0.00043225875903644387,0.0004094986192172892,1.0555805044291922
in order,0.0006475600566408028,0.0006135192835960099,1.0554844386394349
can be,0.0008628613542451617,0.0008175399479747304,1.055436320124423
try to,0.0010781626518495202,0.0010215606123534504,1.0554074215583462
are being,0.0010616010135722621,0.0010069877077549707,1.0542343321539138
with the,0.0033967920106656928,0.0032220692067239363,1.0542268935680024
the latest,0.0006309984183635445,0.0005989463789975293,1.0535140381342007
last year,0.0010450393752950043,0.0009924148031564902,1.053026790784595
government to,0.0008297380776906447,0.0007883941387777696,1.0524406979698882
death of,0.0010284777370177455,0.0009778418985580107,1.051783257124087
death toll,0.0006144367800862858,0.0005843734743990496,1.051445363289551
part of,0.0022209156929803484,0.0021145284572394534,1.0503125107522957
threatened to,0.00039913548248192725,0.00038035281002032906,1.0493822366149845
the end,0.0007966148011361281,0.0007592483295808098,1.0492150856307432
year after,0.0007800531628588697,0.0007446754249823298,1.047507594167458
boko haram,0.0005813135035317694,0.0005552276652020895,1.046982238034168
out of,0.003794271329319894,0.0036301105354813786,1.0452219821501239
on thursday,0.0009456695456314539,0.0009049773755656102,1.0449648479227571
on sunday,0.0005647518652545109,0.0005406547606036093,1.0445702255983071
role in,0.0007469298863043532,0.0007155296157853696,1.0438839564795908
on the,0.008000927451743524,0.007666805109260348,1.0435803881436359
is the,0.002403093714030191,0.002303976217019695,1.0430201910411687
official in,0.0003660122059274101,0.0003512070008233691,1.042155210657338
appears to,0.0003660122059274101,0.0003512070008233691,1.042155210657338
somali pirate,0.0003660122059274101,0.0003512070008233691,1.042155210657338
new study,0.0003660122059274101,0.0003512070008233691,1.042155210657338
third of,0.0003660122059274101,0.0003512070008233691,1.042155210657338
drug cartel,0.0005481902269772524,0.0005260818560051296,1.0420245836646136
found dead,0.0005481902269772524,0.0005260818560051296,1.0420245836646136
on his,0.0005481902269772524,0.0005260818560051296,1.0420245836646136
the nsa,0.0005481902269772524,0.0005260818560051296,1.0420245836646136
intelligence agency,0.0005481902269772524,0.0005260818560051296,1.0420245836646136
the state,0.0007303682480270946,0.0007009567111868896,1.0419591343813575
may have,0.0012603406728993632,0.0012110083721336914,1.040736548070888
renewable energy,0.0005316285886999945,0.0005115089514066495,1.0393338909084895
about the,0.0015915734384445305,0.0015316122733002521,1.0391490497886104
group of,0.0008794229925224201,0.0008466857571716905,1.0386651541890661
kim dotcom,0.0003494505676501519,0.00033663409622488905,1.0380724102786687
at risk,0.0003494505676501519,0.00033663409622488905,1.0380724102786687
minister ha,0.0003494505676501519,0.00033663409622488905,1.0380724102786687
and killed,0.0003494505676501519,0.00033663409622488905,1.0380724102786687
fukushima nuclear,0.0003494505676501519,0.00033663409622488905,1.0380724102786687
the two,0.0003494505676501519,0.00033663409622488905,1.0380724102786687
from a,0.0015418885236127555,0.0014878935595048113,1.0362895341289833
end of,0.0010119160987404874,0.0009778418985580107,1.0348463286679828
the army,0.00033288892937289314,0.0003220611916264087,1.0336201257028341
in dubai,0.00033288892937289314,0.0003220611916264087,1.0336201257028341
die in,0.00033288892937289314,0.0003220611916264087,1.0336201257028341
a national,0.00033288892937289314,0.0003220611916264087,1.0336201257028341
a few,0.0004985053121454775,0.00048236314220968915,1.0334647665280594
the government,0.002138107501594057,0.0020708097434440132,1.0324982815843424
middle east,0.0013100255877311385,0.0012692999905276113,1.0320850843043012
at the,0.003728024776210862,0.0036155376308828974,1.0311121489559758
human right,0.003529285116883761,0.003426089871102655,1.0301204141349314
attack on,0.0022374773312576076,0.0021728200756333726,1.0297572985215482
edward snowden,0.0011112859284040377,0.0010798522307473703,1.029109258435214
in an,0.0017406281829398563,0.001691914223883533,1.0287922155678246
against u,0.00031632729109563537,0.0003074882870279288,1.0287458236316616
criticism of,0.00031632729109563537,0.0003074882870279288,1.0287458236316616
kind of,0.00031632729109563537,0.0003074882870279288,1.0287458236316616
israel to,0.0006309984183635445,0.0006135192835960099,1.0284899517177102
the rest,0.00046538203559096076,0.000453217333012729,1.02684077084468
in it,0.0009291079073541957,0.0009049773755656102,1.0266642376263868
to have,0.0023202855226438983,0.0022602575032242543,1.0265580445298883
in new,0.0009125462690769371,0.0008904044709671304,1.0248671236856628
the name,0.0002997656528183768,0.00029291538242944844,1.0233865163792766
within the,0.0002997656528183768,0.00029291538242944844,1.0233865163792766
hand over,0.0002997656528183768,0.00029291538242944844,1.0233865163792766
state is,0.0002997656528183768,0.00029291538242944844,1.0233865163792766
bank and,0.0002997656528183768,0.00029291538242944844,1.0233865163792766
weapon to,0.0002997656528183768,0.00029291538242944844,1.0233865163792766
country is,0.0002997656528183768,0.00029291538242944844,1.0233865163792766
the australian,0.0004488203973137022,0.0004386444284142493,1.0231986735503291
a court,0.0004488203973137022,0.0004386444284142493,1.0231986735503291
rise in,0.0005978751418090278,0.0005843734743990496,1.0231045179178657
the taliban,0.0007469298863043532,0.0007301025203838497,1.0230479493642297
they have,0.0008959846307996781,0.0008758315663686501,1.023010205620455
protest in,0.0010450393752950043,0.0010215606123534504,1.0229832304198416
the internet,0.0011775324815130705,0.0011527167537397714,1.0215280360008556
day of,0.0007303682480270946,0.0007155296157853696,1.020737970748336
wa found,0.00043225875903644387,0.0004240715238157692,1.0193062602907321
the year,0.00043225875903644387,0.0004240715238157692,1.0193062602907321
that will,0.00043225875903644387,0.0004240715238157692,1.0193062602907321
sentenced to,0.0012934639494538798,0.0012692999905276113,1.0190372324167625
over the,0.002436216990584709,0.0023914136446105743,1.0187350883754913
in germany,0.0011444092049585546,0.0011235709445428105,1.0185464571836391
of justice,0.0002832040145411182,0.0002783424778309689,1.0174660251214032
about a,0.0002832040145411182,0.0002783424778309689,1.0174660251214032
free speech,0.0002832040145411182,0.0002783424778309689,1.0174660251214032
i think,0.0002832040145411182,0.0002783424778309689,1.0174660251214032
their life,0.0002832040145411182,0.0002783424778309689,1.0174660251214032
million in,0.0005647518652545109,0.0005552276652020895,1.0171536842440205
on fire,0.0005647518652545109,0.0005552276652020895,1.0171536842440205
it is,0.0028171346709616506,0.002770309164171054,1.0169026285572023
the second,0.00041569712075918556,0.0004094986192172892,1.015136806941484
united state,0.0022043540547030914,0.0021728200756333726,1.0145129269668252
european union,0.0009622311839087124,0.00094869608936105,1.0142670500062654
of it,0.0023368471609211587,0.002303976217019695,1.0142670500062645
report on,0.0005481902269772524,0.0005406547606036093,1.0139376676628726
going to,0.0009456695456314539,0.0009341231847625702,1.0123606404992704
attempt to,0.0012106557580675872,0.0011964354675352104,1.0118855474601334
killed in,0.002535586820248259,0.002507996881398414,1.0110007867451818
seek to,0.00039913548248192725,0.000394925714618809,1.0106596448579743
to die,0.00039913548248192725,0.000394925714618809,1.0106596448579743
oil company,0.00039913548248192725,0.000394925714618809,1.0106596448579743
to resign,0.00039913548248192725,0.000394925714618809,1.0106596448579743
kim jong,0.0005316285886999945,0.0005260818560051296,1.0105434784179494
most of,0.0005316285886999945,0.0005260818560051296,1.0105434784179494
the vatican,0.0005316285886999945,0.0005260818560051296,1.0105434784179494
in protest,0.0005316285886999945,0.0005260818560051296,1.0105434784179494
to be,0.008299036940734172,0.008220575484002587,1.0095445211693843
response to,0.0006475600566408028,0.0006426650927929697,1.0076166636444497
result of,0.0005150669504227355,0.0005115089514066495,1.0069558880764482
in paris,0.00038257384420466883,0.00038035281002032906,1.005839405220172
on board,0.00038257384420466883,0.00038035281002032906,1.005839405220172
of the,0.02298921009266236,0.0228809175100735,1.0047328776278828
over a,0.0006309984183635445,0.0006280921881944893,1.0046270758077878
in one,0.0006309984183635445,0.0006280921881944893,1.0046270758077878
series of,0.0004985053121454775,0.0004969360468081693,1.0031578818791425
rupert murdoch,0.0004985053121454775,0.0004969360468081693,1.0031578818791425
u embassy,0.0004985053121454775,0.0004969360468081693,1.0031578818791425
charged with,0.0009953544604632287,0.0009924148031564902,1.0029621256125851
that the,0.0037114631379336046,0.0037029750584737764,1.0022922324146917
ban on,0.0012272173963448457,0.0012255812767321714,1.001334974386225
up on,0.0003660122059274101,0.0003657799054218491,1.000635082742703
u troop,0.0003660122059274101,0.0003657799054218491,1.000635082742703
is that,0.0003660122059274101,0.0003657799054218491,1.000635082742703
to turn,0.0003660122059274101,0.0003657799054218491,1.000635082742703
up with,0.0003660122059274101,0.0003657799054218491,1.000635082742703
saudi arabia,0.002784011394407135,0.0027848820687695354,0.99968735682844
in west,0.000481943673868219,0.00048236314220968915,0.9991303889025422
a report,0.000481943673868219,0.00048236314220968915,0.9991303889025422
of people,0.0009622311839087124,0.00096326899395953,0.9989226165719799
of their,0.0011940941197903295,0.0011964354675352104,0.9980430639107478
to pay,0.0013100255877311385,0.0013130187043230508,0.99772043110882
the russian,0.000713806609749836,0.0007155296157853696,0.9975919850170807
for the,0.006808489495780922,0.0068361495471469845,0.9959538551379986
down a,0.0003494505676501519,0.0003512070008233691,0.9949988662837032
to meet,0.0003494505676501519,0.0003512070008233691,0.9949988662837032
of south,0.0003494505676501519,0.0003512070008233691,0.9949988662837032
be used,0.0003494505676501519,0.0003512070008233691,0.9949988662837032
you can,0.0003494505676501519,0.0003512070008233691,0.9949988662837032
call on,0.00046538203559096076,0.0004677902376112095,0.9948519617840972
a palestinian,0.00046538203559096076,0.0004677902376112095,0.9948519617840972
been found,0.0005813135035317694,0.0005843734743990496,0.9947636725461796
police in,0.0006972449714725782,0.0007009567111868896,0.9947047518697317
the united,0.0025521484585255155,0.0025662884997923337,0.9944900811939256
refuse to,0.0011444092049585546,0.0011527167537397714,0.992793070149918
that ha,0.0007966148011361281,0.0008029670433762503,0.992089037411283
in greece,0.0004488203973137022,0.000453217333012729,0.9902983946580364
the financial,0.00033288892937289314,0.00033663409622488905,0.9888746657156976
is one,0.00033288892937289314,0.00033663409622488905,0.9888746657156976
he had,0.00033288892937289314,0.00033663409622488905,0.9888746657156976
responsible for,0.0005481902269772524,0.0005552276652020895,0.987325130453873
foreign minister,0.0007634915245816115,0.00077382123417929,0.9866510388427967
plan to,0.003048997606843269,0.003090913065337615,0.9864391338066418
billion of,0.00043225875903644387,0.0004386444284142493,0.985442264932236
russia and,0.00043225875903644387,0.0004386444284142493,0.985442264932236
a global,0.00043225875903644387,0.0004386444284142493,0.985442264932236
trying to,0.0017240665446625982,0.0017502058422774523,0.9850650152208151
state of,0.0009622311839087124,0.0009778418985580107,0.9840355432996696
u military,0.0007469298863043532,0.0007592483295808098,0.9837754753003437
terror attack,0.0005316285886999945,0.0005406547606036093,0.9833051097274393
a lot,0.00031632729109563537,0.0003220611916264087,0.9821962388519488
to set,0.00031632729109563537,0.0003220611916264087,0.9821962388519488
of those,0.00031632729109563537,0.0003220611916264087,0.9821962388519488
a british,0.00031632729109563537,0.0003220611916264087,0.9821962388519488
failed to,0.00041569712075918556,0.0004240715238157692,0.9802523805861066
of europe,0.00041569712075918556,0.0004240715238157692,0.9802523805861066
need to,0.0009291079073541957,0.00094869608936105,0.9793525216067381
a russian,0.0005150669504227355,0.0005260818560051296,0.9790623731712833
for his,0.0006144367800862858,0.0006280921881944893,0.9782589110884228
to israel,0.000713806609749836,0.0007301025203838497,0.9776799693480771
called on,0.0002997656528183768,0.0003074882870279288,0.9748847857451866
to create,0.0002997656528183768,0.0003074882870279288,0.9748847857451866
inside the,0.0002997656528183768,0.0003074882870279288,0.9748847857451866
out a,0.0002997656528183768,0.0003074882870279288,0.9748847857451866
trial for,0.0002997656528183768,0.0003074882870279288,0.9748847857451866
a result,0.00039913548248192725,0.0004094986192172892,0.9746931094537756
an attack,0.00039913548248192725,0.0004094986192172892,0.9746931094537756
rather than,0.00039913548248192725,0.0004094986192172892,0.9746931094537756
minister say,0.00039913548248192725,0.0004094986192172892,0.9746931094537756
last week,0.0005978751418090278,0.0006135192835960099,0.9745009778742612
government is,0.0006972449714725782,0.0007155296157853696,0.9744459992858268
half of,0.0007966148011361281,0.0008175399479747304,0.9744047408442369
the war,0.0008794229925224201,0.0009049773755656102,0.9717624067372749
year in,0.0017571898212171138,0.0018084974606713722,0.9716296867592994
in yemen,0.0006806833331953192,0.0007009567111868896,0.9710775606139176
to an,0.0005813135035317694,0.0005989463789975293,0.9705601768637914
of being,0.000481943673868219,0.0004969360468081693,0.9698303774977753
in central,0.000481943673868219,0.0004969360468081693,0.9698303774977753
be a,0.0011444092049585546,0.0011818625629367312,0.9683098871622506
say he,0.0010450393752950043,0.0010798522307473703,0.9677614635955589
she wa,0.0006641216949180612,0.0006863838065884096,0.967566088452757
each other,0.0002832040145411182,0.00029291538242944844,0.9668458248666086
war against,0.0002832040145411182,0.00029291538242944844,0.9668458248666086
been sentenced,0.0002832040145411182,0.00029291538242944844,0.9668458248666086
detail of,0.0002832040145411182,0.00029291538242944844,0.9668458248666086
it can,0.0002832040145411182,0.00029291538242944844,0.9668458248666086
preparing to,0.0002832040145411182,0.00029291538242944844,0.9668458248666086
the head,0.0005647518652545109,0.0005843734743990496,0.9664228271744933
charge of,0.00046538203559096076,0.00048236314220968915,0.9647960112770256
president vladimir,0.00046538203559096076,0.00048236314220968915,0.9647960112770256
aimed at,0.00046538203559096076,0.00048236314220968915,0.9647960112770256
in a,0.007586886494812067,0.007870825773639067,0.9639250966807107
tried to,0.0008297380776906447,0.0008612586617701704,0.963401721830303
ha said,0.0008297380776906447,0.0008612586617701704,0.963401721830303
their own,0.0008297380776906447,0.0008612586617701704,0.963401721830303
ruled that,0.0003660122059274101,0.00038035281002032906,0.9622965738253584
the euro,0.0003660122059274101,0.00038035281002032906,0.9622965738253584
side of,0.0003660122059274101,0.00038035281002032906,0.9622965738253584
a it,0.0007303682480270946,0.0007592483295808098,0.9619622718568769
a u,0.0009125462690769371,0.00094869608936105,0.9618952574069743
thousand of,0.0023699704374756736,0.002464278167602973,0.961730079271435
the chinese,0.0006309984183635445,0.0006572379973914498,0.9600759859715216
an american,0.0004488203973137022,0.0004677902376112095,0.9594479773789688
a former,0.0004488203973137022,0.0004677902376112095,0.9594479773789688
to death,0.002055299310207765,0.002143674266436414,0.9587740742087829
war crime,0.0014259570556719463,0.0014878935595048113,0.9583730278034954
israeli soldier,0.0005316285886999945,0.0005552276652020895,0.9574965766637267
the pirate,0.0005316285886999945,0.0005552276652020895,0.9574965766637267
wa killed,0.0003494505676501519,0.0003657799054218491,0.9553574771887351
the entire,0.0003494505676501519,0.0003657799054218491,0.9553574771887351
killing of,0.0006972449714725782,0.0007301025203838497,0.9549959793400019
by a,0.0017406281829398563,0.0018230703652698532,0.9547783871097079
in france,0.0007800531628588697,0.0008175399479747304,0.9541468460241903
rest of,0.00043225875903644387,0.000453217333012729,0.9537560184713931
the president,0.00043225875903644387,0.000453217333012729,0.9537560184713931
of death,0.00043225875903644387,0.000453217333012729,0.9537560184713931
in northern,0.0008628613542451617,0.0009049773755656102,0.9534617964409043
the u,0.0057816679225908985,0.006078358508026026,0.9511890282477795
hundred of,0.001939367842266956,0.002041663934247052,0.9498957246272649
want to,0.0022540389695348655,0.002376840740012093,0.9483340350028656
wanted to,0.00033288892937289314,0.0003512070008233691,0.9478425219100669
told to,0.00033288892937289314,0.0003512070008233691,0.9478425219100669
used in,0.00041569712075918556,0.0004386444284142493,0.9476858563141428
build a,0.00041569712075918556,0.0004386444284142493,0.9476858563141428
to protest,0.0007469298863043532,0.0007883941387777696,0.9474066961764865
man who,0.0007469298863043532,0.0007883941387777696,0.9474066961764865
in his,0.0008297380776906447,0.0008758315663686501,0.947371743097686
to save,0.0008297380776906447,0.0008758315663686501,0.947371743097686
attack in,0.0008297380776906447,0.0008758315663686501,0.947371743097686
effort to,0.0009125462690769371,0.00096326899395953,0.9473431355097433
they were,0.0010781626518495202,0.001138143849141291,0.9472991069300901
deal with,0.0007303682480270946,0.00077382123417929,0.9438462215394214
the international,0.0006475600566408028,0.0006863838065884096,0.9434372583167779
bid to,0.0005647518652545109,0.0005989463789975293,0.9429088897736546
through the,0.0005647518652545109,0.0005989463789975293,0.9429088897736546
the uk,0.002088422586762283,0.002216538789428813,0.9421998824123693
the syrian,0.000481943673868219,0.0005115089514066495,0.9421998824123684
the middle,0.0009622311839087124,0.0010215606123534504,0.9419227525735785
have a,0.0008794229925224201,0.0009341231847625702,0.9414422068390761
the man,0.00039913548248192725,0.0004240715238157692,0.941198500881481
to return,0.00039913548248192725,0.0004240715238157692,0.941198500881481
at least,0.0030158743302887525,0.003207496302125456,0.9402580848776896
said they,0.00031632729109563537,0.00033663409622488905,0.9396769211527294
the case,0.00031632729109563537,0.00033663409622488905,0.9396769211527294
demand for,0.00031632729109563537,0.00033663409622488905,0.9396769211527294
his country,0.00031632729109563537,0.00033663409622488905,0.9396769211527294
a the,0.002055299310207765,0.002187392980231853,0.9396113678621723
the new,0.0009456695456314539,0.0010069877077549707,0.9391073380029408
off the,0.0009456695456314539,0.0010069877077549707,0.9391073380029408
wa the,0.0005481902269772524,0.0005843734743990496,0.9380819818028071
warns of,0.0005481902269772524,0.0005843734743990496,0.9380819818028071
the past,0.0010947242901267785,0.0011672896583382504,0.9378343089968126
do not,0.0006972449714725782,0.0007446754249823298,0.9363072126210193
in iraq,0.0015418885236127555,0.0016481955100880927,0.9355009852747048
in europe,0.0010781626518495202,0.0011527167537397714,0.9353231384480407
people have,0.0006144367800862858,0.0006572379973914498,0.9348771411953657
set to,0.0012272173963448457,0.0013130187043230508,0.9346534000652782
a long,0.00038257384420466883,0.0004094986192172892,0.934249411966067
year and,0.00038257384420466883,0.0004094986192172892,0.934249411966067
people and,0.00038257384420466883,0.0004094986192172892,0.934249411966067
order to,0.0007634915245816115,0.0008175399479747304,0.9338889512041441
move to,0.0006806833331953192,0.0007301025203838497,0.9323119893319249
the national,0.0002997656528183768,0.0003220611916264087,0.9307723520010609
he will,0.0002997656528183768,0.0003220611916264087,0.9307723520010609
visit to,0.0002997656528183768,0.0003220611916264087,0.9307723520010609
right now,0.0002997656528183768,0.0003220611916264087,0.9307723520010609
could have,0.0002997656528183768,0.0003220611916264087,0.9307723520010609
refusing to,0.0004488203973137022,0.00048236314220968915,0.9304616336515082
for an,0.0005978751418090278,0.0006426650927929697,0.9303059221883542
in prison,0.0011940941197903295,0.0012838728951260917,0.9300719131336246
to the,0.009541159811528555,0.010260782127789797,0.9298667189987152
the eu,0.0008131764394133863,0.0008758315663686501,0.9284621274669936
call for,0.00273432647957536,0.002945184019352816,0.9284059880836273
a they,0.0006641216949180612,0.0007155296157853696,0.9281540278233168
a year,0.0010284777370177455,0.001108998039944331,0.9273936472145367
to end,0.0008794229925224201,0.00094869608936105,0.9269807290074469
for war,0.0003660122059274101,0.000394925714618809,0.9267874751602162
of israeli,0.0003660122059274101,0.000394925714618809,0.9267874751602162
government and,0.0003660122059274101,0.000394925714618809,0.9267874751602162
in mexico,0.0010947242901267785,0.0011818625629367312,0.9262703841016602
julian assange,0.0011609708432358124,0.0012547270859291308,0.9252775812806405
islamic state,0.0020221760336532483,0.002187392980231853,0.9244685577435233
say it,0.0016578199915535637,0.001793924556072893,0.9241302740081345
who is,0.00043225875903644387,0.0004677902376112095,0.924043992973841
air strike,0.000713806609749836,0.00077382123417929,0.9224438128877336
which is,0.0004985053121454775,0.0005406547606036093,0.9220399938565705
a good,0.0002832040145411182,0.0003074882870279288,0.9210237478587116
blamed for,0.0002832040145411182,0.0003074882870279288,0.9210237478587116
northern ireland,0.0002832040145411182,0.0003074882870279288,0.9210237478587116
of russia,0.0002832040145411182,0.0003074882870279288,0.9210237478587116
of more,0.0002832040145411182,0.0003074882870279288,0.9210237478587116
come to,0.0005647518652545109,0.0006135192835960099,0.9205120040308115
people in,0.0011940941197903295,0.0012984457997245707,0.9196333955900381
to u,0.0009125462690769371,0.0009924148031564902,0.9195210169925702
south korea,0.0015418885236127555,0.0016773413192850523,0.9192455380935635
head of,0.0009787928221859706,0.0010652793261488902,0.9188133085473662
for year,0.0003494505676501519,0.00038035281002032906,0.9187537424305462
al jazeera,0.0007634915245816115,0.0008321128525732103,0.9175336280657179
refused to,0.00041569712075918556,0.000453217333012729,0.9172136422847499
coast of,0.00041569712075918556,0.000453217333012729,0.9172136422847499
united nation,0.0008959846307996781,0.0009778418985580107,0.9162878294752509
